blend_id,oil_type,4c7a51f1-dc82-41dc-92fa-772535c2c70c,33fd9876-db06-478c-8993-17dd5d9d698a,val,7c8a81df-b7e7-4507-aab1-79a61fce7887,50d7e65f-df1c-4e73-8961-9608846cf1d3,7eef1eae-b625-40f0-bc54-9ee4eb2abeb3,049e5cb9-9c20-438c-9ef2-96870712a0be,76287f81-2806-481a-8dc6-7274a761e2f9,9e2de643-ddca-487e-b9e7-69b25d8662bf,5cf8e492-dfea-4ecb-8799-a97989c46256,5f1a9612-c626-4f94-8e98-6a103e4f07ef,ebe9475f-b29f-4ffd-86af-a16a8321f1ee,161776ad-2131-4557-a1f2-995bacb90bf0,7fde038e-937b-4420-a4de-daf51b2ab54a,a7e1eb76-5329-41f9-87af-a3c0bcc04c06,e6a39b44-cb14-4221-aaa6-f26fd946e68e,5d79a10f-c1f3-4ca8-85f2-7833c295e3c8,a3312e2a-ad4e-42de-8d5a-533d85346b4d,f6cc205c-a44d-40e5-9462-2eab4a673e2a,00f815e2-e93a-4bac-9e2b-9733d77ab1ea,90f8d10d-0094-4188-b5de-85b71db78859,6778cdc9-8a45-4592-9da9-9670a616ec35,bb81c562-5ae1-41cd-817c-0d80e41168ca,e1393ee4-f97f-405d-b4ad-208cb3a46bc0,9a5290f3-d43b-424f-9a4f-b68c4abf718a,4e3b4ddc-7a7e-43e6-bd1c-64c4aaa8b2c0,45496a42-6a86-40fd-bdf6-9451c9c0641b,2efb9b14-01bf-43bf-bd8b-bcd4675f040d,227542be-0884-44dd-afbd-cbe2fd8338bf,4ff1ad46-aa06-4344-875e-a1f33ac094a7,d6eff30f-788e-48a2-b2bd-cbba188f4e63,d7651afb-daba-4d99-bab9-ec17ae0f30ca,78cb28c6-8e47-42b3-8568-4829b634301a,a8bc9c11-42cb-4452-8cc8-8f96eb3d7705,eb35a9fb-06b7-4a34-8aa2-d3026efac4ed,b66d6e5c-747b-46b7-a050-a36acbee020f,a915d87d-cf09-4aad-b84a-626778d5c019,7cd9a217-5ed5-474e-9566-f9d67ee7f4e1,a4b657dc-6c1b-4039-987c-af72aeae387a,1667ebbd-5a03-4789-a385-c9b9e2395f96,59f3b39f-737a-47fe-8eee-3aec01555b0b,53c624b1-f40b-4a31-82e2-6f3e73bbf9da,b34a1cc1-5998-4c18-b91e-89c2450d4e83,4d43ef8b-f3d2-406c-810e-4e1aa6f4d36b,04f20f18-f2e2-4864-90da-f0c4362ca79a,5ccd9b66-2ff5-45d5-9117-e3b1a4a3f892,59a51599-1085-4a3e-9623-0a819b722db3,94d89046-80c9-41a8-9d0c-d587d9ed18c2,ece02549-5425-42dc-af7d-c3f53d480ca6,71ad7f42-90b8-44af-a78d-95e9bce18480,24acf244-3846-49a7-be19-ebbff58fde91,d1e22cd4-a828-4e1a-9bbe-34d342c1980b,52178b55-5b8f-48c4-8e8c-021f1facf40a,99f126a5-435a-40e7-bc31-c2b42e32aab7,aa05ca42-92ba-4e72-8969-b9446281f277,943ccc3a-58c3-4ef7-a41f-02aa4956aeb1,a21ee2d5-8f50-40ce-b0b4-d6aec1130eee,b17c80da-d1f5-4705-959d-923c14253119,b38cd6d1-cc71-4771-9d9c-7b37ae274fe9,928fc6d7-374c-45c9-99bd-39de63a3f140,eff11261-8c41-4965-9692-fb8336e5b0e1,085c81d0-1885-4560-a4d3-08f9c0d108e2,e08049e5-b6df-4014-b6c1-0eff02a30b39,18ddc15f-51bb-4f95-936a-64c9f3c453e6,2bf4e562-53bd-4e6f-9f83-c30a892170e1,63ebef72-247d-40fb-a9b6-8987ad42b16d,7fa1099c-cc3d-4bc2-ab0b-daa4fce8002e,e238dd99-a730-4333-9ef0-85a3faaa4ff0,c97c9cdb-a28a-499d-9da3-e769290b05d7,9fa62975-847a-469e-bd3e-e0e133141ab0,9e87f31b-a049-464c-bc75-fd17bb9b98b0,ea2ecdb7-115a-4fbe-8438-3a1cfc3a6469,cba8acaa-efa7-4e04-9793-0b95020878be,60da2a12-5991-4aa9-ae4f-9cd012f672b0,fffabb0e-628a-43e5-85a8-73d314d910c1,719499f0-1923-439b-821e-47594974dcb2,b2f24d32-97e1-46f2-94ec-89bd9e30ff0e,834c8f63-4212-4e7e-b28e-2c79a42eb52f,b3e785a4-8385-4654-b045-880de4c3afd1,5b814af6-64df-488a-a05d-6cc4677d1c43,80fef28d-3b7f-45df-a889-eacfa39673d4,662a0731-1523-4070-a8e3-c5e2806cbfcb,d8781211-58fd-4220-ba55-61ccd6d8b558,769fabb5-2459-49d0-bf43-62e2921520ac,53d6b944-dbbd-40ee-a5b3-89bd0c983ab9,9c282e4a-84af-4cf2-abfb-fb4b6eb1ad20,61718786-0258-4501-984f-50f515e9ce6c,2aef9bbe-072f-4dea-aa76-036fb022a1e5,80445e43-cf82-4c0f-a53b-fe645d67f2f4,11dbe402-b372-464a-9a91-8a142d8724e5,d85f925a-fcd4-40c6-a710-b60605a939d3,d734cbad-e7e1-4919-90e9-028f45a87219,f3279986-966f-426d-8408-76aadba71553,a9c8d1ef-2334-4050-b634-804c968c9a08,90b442e5-5d9c-4aa8-a1d4-4ba384d10874,1c62da11-9c80-4f94-a519-f6cdcf7662dc,ca391f34-26e7-4427-a96e-326f560c36b2,b7cfc59a-c869-4aa3-b6dc-250db0c8fd33,96378e41-34be-4718-94cd-15bbf8276def,d733a865-4f57-476d-a850-32587a38ba91,64fc59c5-3d77-4dde-aef9-4bc4a8b39722,773bed06-8a5f-4f72-a9fd-89dac602ba20,6473371b-bbbc-4bc0-92da-b783da2a5277,132b1739-f7f7-4450-89b4-6d13fad0b6f2,smiles_list,component_names_list
324be4ba-53fb-11ec-92cf-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,11.41,-46.0,47800.0,,,,,,,,,,60.52,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200.0,6.0,3720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'COC(C(C)(CC)C)=O', 'CCCCCCCCC(C(C)CCCCCC)CC(C)CCCCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '02bbb0cf-07c7-4456-8634-e5aa3808d631', '5238007a-5387-4e17-b738-2150171a6087', '95a7743f-2e86-43bb-b477-e726b3db15d1']"
7850d65e-0f30-11ee-9c71-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,7.19,-64.0,10995.0,3.81,4811.0,,0.091,,,,,,36.08,168.0,,err,392.0,0.359,0.104,0.429,160.0,0.58,8.07,4.24,11.75,-0.4,0.17,4.57,3.06,err,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['O=S(C1=CC=C(CCCCCCCCCCCCCCCCCCC)C=C1)(O)=O', 'CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['25f1fcd0-7a1c-448c-9def-6e48ee332f02', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '5011713b-7c70-465a-a9d2-8eff131ae671', 'e9c38205-44f3-4630-a1da-1c82f6583a8f', '8c9fc1cd-a953-4160-bddd-2c4f7cedbc21', '62d3bfae-a440-4be2-9477-c84b0a0688d3']"
3cc31d94-5e39-11ec-803b-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,11.35,-42.0,34400.0,,,,,,,,,,61.71,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6640.0,6.0,4350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'COC(C(C)(CC)C)=O', 'CCCCCCCCC(C(C(C)C)CCCCCC)CC(C(C)C)CCCCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '02bbb0cf-07c7-4456-8634-e5aa3808d631', '5238007a-5387-4e17-b738-2150171a6087', '778849ba-f6ff-4b54-b1a6-8af824b2cd37']"
69260bac-7323-11ee-8b1f-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,26.0,-52.0,82400.0,,,,,,,,,,173.2,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC(C)C', 'CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['b84237b9-d742-481b-a9df-c0f01b1997fa', '5011713b-7c70-465a-a9d2-8eff131ae671', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '1b42992f-5222-4510-96a2-0c4cbcd0fefc', '62d3bfae-a440-4be2-9477-c84b0a0688d3', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
4140fa2e-1a5a-11ee-9b11-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.83,-42.0,168650.0,4.76,,,0.064,,0.0,0.0,0.0,234.0,,,,3.0,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'abf252e5-fe01-4700-847e-fb782e22b50c', '59f2d079-6d9d-4d85-93f5-9ccb068cb118', 'a33e2ea6-e0f5-4854-a3ab-cb88c6ec905a']"
0109d480-f91d-11ec-96ac-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.81,-43.0,111400.0,4.74,,,0.034,,0.0,10.0,0.0,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCCC', 'CCCC(C)CCC', 'O=C(OC)C(C)(CCC)C', 'CCCCC(C)C']","['b26322a8-b4fa-41cc-a755-757b41d22919', '615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', '9c36fb63-d617-46a1-af81-037fc18eadf7', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '3a22be2f-fc67-430b-b572-71cb0e1826a4']"
97fdfbae-368f-11ee-87a4-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,25.7,-47.0,138100.0,,,,0.034,,0.0,10.0,0.0,212.0,190.4,166.0,3920.0,err,392.0,0.352,0.0001,0.0004,160.0,-1.15,-4.47,-12.5,-8.09,8.41,2.24,-1.09,19.53,25.0,2.07,,,,,25.7,190.4,,,,,,,,,1303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.88,-0.7,193.3,-1.52,,645.0,,,,,,,,,,,,,,,,-0.18,-2.9,,"['CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['5011713b-7c70-465a-a9d2-8eff131ae671', '8c9fc1cd-a953-4160-bddd-2c4f7cedbc21', '62d3bfae-a440-4be2-9477-c84b0a0688d3', '4dbfacf9-9e45-44b6-b457-e1d308923e0b']"
c3121260-b602-11ee-870b-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.32,,17275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '209ed19c-828c-494f-8b86-44daf22ba5dc', '2685d6e5-8194-4397-8856-5bdb5d343cc4', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
67fbcc6a-a788-11ed-992a-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,14.99,-42.0,123600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
90ce2756-53fa-11ec-92cf-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,11.05,-46.0,29200.0,,,,,,,,,,56.04,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5300.0,5.0,3360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'COC(C(C)(CC)C)=O', 'CCCCCCCCC(C(C)CCCCCC)CC(C)CCCCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '02bbb0cf-07c7-4456-8634-e5aa3808d631', '5238007a-5387-4e17-b738-2150171a6087', '95a7743f-2e86-43bb-b477-e726b3db15d1']"
037e9272-e5a9-11ed-8950-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,16.51,-42.0,98500.0,16.51,,,,,0.0,10.0,10.0,,104.1,172.0,4136.0,192.0,,,,,120.0,1.29,7.81,9.9,9.51,0.83,-0.01,1.62,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,err,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'b996f9be-9a2c-48ba-9df7-a4758ff367a9']"
5caaa5ae-0e79-11ee-8cc3-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.37,-42.0,94715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
6096a262-a06f-11ed-9f24-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,15.5,-43.0,74975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '76bc0881-1745-405b-81a8-9aedb2076a08', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1']"
76f1aa9a-09e0-11ee-8bcd-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.39,-42.0,108200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)CCCCC', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c']"
69ad76b6-58f6-11ed-8a7d-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.49,-52.0,14895.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.66,,,,7.49,34.64,5.87,28.55,1.62,21.63,6.09,17.58,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'O=C(CC(CC(OCCCCCCCCCCCCCCCCCCC)=O)C)OCC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '209ed19c-828c-494f-8b86-44daf22ba5dc', '17e17c86-79ee-4c3c-ab9e-beb38c32dc5d']"
12610ab4-ddec-11ed-8992-005056921581,c8de281b-54cc-454f-a47b-9b78fed139e4,6.91,-61.0,12530.0,3.78,5398.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C(OC)=O)CC', 'CC(C(OCCCC)=O)C(OCCCC)=O', 'CCCCCCC(C(C)CCCCCCC)CC(C)CCCCCC']","['a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '5238007a-5387-4e17-b738-2150171a6087', '5011713b-7c70-465a-a9d2-8eff131ae671', '11fce3b6-4aa0-40c3-9ecd-f210d81bb3f0', '9a24ca1e-2385-4b57-9151-918ee1504684']"
759b4770-a614-11ee-9529-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.68,-45.0,109800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
662b1f42-4df9-11ec-9cfe-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,5.81,-49.0,9364.0,,,,,,,,,,,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)CCCC', 'CCCC(C)CCC']","['b26322a8-b4fa-41cc-a755-757b41d22919', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'c7ad6c8b-86d7-4a3e-ba85-824535e33fa0']"
6da251ec-98c9-11ee-9bd7-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.36,-53.0,12265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.39,35.67,5.12,25.95,2.24,30.67,9.72,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCC(C)(C)CC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CC(C)(CC(C)C1=CC=CC=C1)C(OC)=O', 'CC(C)(C)CC(C)(C)C', 'CCC(C)CCC']","['94c6da88-8acb-4198-84c5-4f20642d8605', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '209ed19c-828c-494f-8b86-44daf22ba5dc', '2685d6e5-8194-4397-8856-5bdb5d343cc4', 'abf252e5-fe01-4700-847e-fb782e22b50c', '40b0d8f3-8b06-4737-8475-a4ce5bcb7152', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
e3db8d3a-a614-11ee-9529-005056921581,3fa07e0a-415c-496d-b88b-557855cb3e77,15.64,-41.0,142050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C', 'CC(C)(C)CC(C)(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '88a2ca09-2765-45f2-9c7a-552af3d0baad', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', 'abf252e5-fe01-4700-847e-fb782e22b50c', '59f2d079-6d9d-4d85-93f5-9ccb068cb118']"
ce564990-0c06-11ed-9b29-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.08,-43.0,202200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CC/C=C/CC(C1=CC=CC=C1)CC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'c0c33364-a1c5-42eb-9154-89c982c6f562', 'bae541b5-729a-4fb5-844c-468d4272185a', '209ed19c-828c-494f-8b86-44daf22ba5dc']"
01bc9ed0-0f2f-11ed-9900-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.5,-49.0,16325.0,4.32,,,,,10.0,20.0,10.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
fbc44952-0f2d-11ed-9900-005056921581,c25411c1-0bec-41f3-8eee-81daaed2b890,7.64,-50.0,18175.0,4.32,,,,,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'c0c33364-a1c5-42eb-9154-89c982c6f562', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67', '209ed19c-828c-494f-8b86-44daf22ba5dc', 'e9c38205-44f3-4630-a1da-1c82f6583a8f']"
49939d56-3e5c-11ed-8783-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,14.52,-42.0,97300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['CCCCC', 'CCCC(C)CCC', 'CCC(C(OC)=O)CC', 'CCCCC(C)C']","['615537f6-1f8f-4240-a5e9-8f7be344ecd3', '6314fabc-8e78-42be-87fb-948ba3bee8f9', 'a6715883-185b-411b-a05c-cdbb0675d5cd', 'b84237b9-d742-481b-a9df-c0f01b1997fa', '7dde6ccf-b6cf-411c-b43b-a7885c336ec1', '901ef5e3-4ca7-404e-a5d4-7c63890ddb67']"
bc433150-fdff-11ed-8421-005056921581,60c1209c-8e77-467e-a01f-b6321801a260,6.218,-54.0,6306.0,,,,,,,,,,28.39,178.0,,,,,,,,,,,,,,,,,,,,,,6.218,28.39,5.386,25.08,0.83,13.38,3.37,11.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25,,,,,,,,,,,,,,1862.0,,,,,,,,,,,,,,,,,,,,"['CCCC(C)CCC', 'CC(C)(C)C(OC)=O', 'CC(C)CCCCC', 'O=C(OCCCCCCCCCCC)C(CC)C', 'CCCCCCCCC(CCCCCC)CC(C)CCCCCCCC']","['6314fabc-8e78-42be-87fb-948ba3bee8f9', '183b1274-f199-4d9f-bf3e-69a294894c95', '0444c588-f816-4b9b-a6dc-f596b021d6e3', '88a2ca09-2765-45f2-9c7a-552af3d0baad', 'a26c3c1b-fc44-446f-a4f8-e9de47cd9be2', '1d1d8cf3-106d-4376-8c89-18a420ba1e44', '62d3bfae-a440-4be2-9477-c84b0a0688d3']"
